Fall 12,ARTS 225 002,12284,"Im, Jang",14,,,1.55,2.09,1.18,1.45,1.55,1.55,1.73,1.73,1.55,1.64,1.64,1.64,1.64,2.64,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3
Fall 12,ARTS 225 003,18080,"Sperandio, Christopher J.",10,,,1.78,2.00,1.67,2.56,1.89,1.75,2.11,2.11,2.00,2.11,1.89,1.33,2.11,3.00,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,2
Fall 12,ARTS 262 001,18131,"Beradino, Mike A.",7,,,1.20,1.20,1.20,1.00,1.00,1.00,1.00,1.00,1.20,1.40,1.40,1.40,1.20,2.20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
Fall 12,ARTS 280 001,16959,"Dove, Charles",6,K6,16,1.33,1.53,1.13,1.27,1.47,1.33,1.40,1.47,1.13,1.60,1.67,1.87,1.60,2.00,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8
Fall 12,ARTS 301 001,18083,"Hunter, Allison M.",4,,,2.00,2.33,1.50,1.00,1.50,1.50,1.50,1.50,1.50,2.67,1.67,1.33,2.00,3.00,3,3,2,2,2,2,2,2,2,3,3,3,2,3,3,3,1
Fall 12,ARTS 311 001,15234,"Broker, Karin",7,,,1.67,1.67,1.83,1.50,2.00,1.67,1.83,2.00,1.17,2.33,1.67,1.33,1.67,4.00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6
Fall 12,ARTS 322 001,18008,"Broker, Karin",8,,,1.88,2.00,1.75,1.38,1.63,1.38,1.63,1.50,1.88,2.25,1.63,1.38,1.50,4.38,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
Fall 12,ARTS 327 001,17135,"Stringer, Tish M.",2,I7,14,2.33,2.67,1.83,2.75,2.83,2.67,2.67,2.83,2.58,2.67,2.33,2.33,2.50,3.92,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,5
Fall 12,ARTS 365 001,12296,"Beradino, Mike A.",9,,,2.00,2.40,1.60,2.20,2.20,2.40,2.40,2.20,2.20,2.40,2.20,2.00,2.20,3.20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
Fall 12,ARTS 382 001,17874,"Davenport, Kimberly D.",8,,,2.00,1.67,2.00,1.33,1.33,1.67,1.50,1.83,1.33,2.17,2.00,1.67,1.80,2.33,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,2
Fall 12,ARTS 386 001,17619,"Emden, Christian J.",0,H0,10,1.33,1.33,1.44,1.22,1.33,1.22,1.33,1.22,1.22,1.67,1.67,1.56,1.56,2.89,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6
Fall 12,ARTS 388 001,13323,"Kelleher, Philip E.",6,,,1.67,2.67,1.17,1.17,1.67,2.00,2.33,2.17,1.17,2.00,2.00,2.00,2.33,3.00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,3
Fall 12,ARTS 396 001,18174,"Sperandio, Christopher J.",2,,,2.00,1.50,1.50,1.50,1.50,1.50,1.00,1.00,1.00,1.50,1.50,1.50,1.50,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2
Fall 12,ARTS 499 001,14244,"Sparagana, John L.",9,,,1.75,1.75,2.00,1.50,1.75,1.50,1.63,1.50,1.50,2.50,2.25,2.50,2.38,3.13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
Fall 12,ASIA 211 001,10910,"Balabanlilar, Lisa A.",16,E0,40,1.32,1.32,1.26,1.38,1.29,1.59,1.71,1.44,1.48,2.41,2.35,2.21,2.35,3.00,34,34,34,34,34,34,34,34,33,34,34,34,34,34,34,25,20
Fall 12,ASIA 211 001,10910,"Huang, Shih-Shan S.",16,E0,40,1.62,1.97,1.29,1.97,1.82,2.26,2.21,2.03,1.62,2.41,2.35,2.21,2.35,3.00,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,25,20
Fall 12,ASIA 211 001,10910,"Smith, Richard J.",16,E0,40,1.53,1.82,1.44,1.47,1.74,1.88,1.91,1.73,1.53,2.41,2.35,2.21,2.35,3.00,34,34,32,34,34,34,34,33,34,34,34,34,34,34,34,25,20
Fall 12,ASIA 222 001,17608,"Joseph, Betty",0,D1,12,1.58,1.67,1.75,1.42,1.42,1.67,1.58,1.50,1.33,1.50,1.75,2.00,1.50,3.08,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,3
Fall 12,ASIA 230 001,17880,"Villarreal, Elena C.",0,A2,7,1.17,1.33,1.00,1.00,1.00,1.33,1.00,1.17,1.17,1.50,1.33,1.67,1.33,2.50,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
Fall 12,ASIA 332 001,17604,"Qian, Nanxiu",21,B6,30,1.54,1.62,1.38,1.35,1.54,1.64,1.54,1.46,1.12,1.77,1.54,2.08,1.50,2.27,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,25,14
Fall 12,ASIA 376 001,17601,"Wolfthal, Diane B.",1,C5,5,1.20,1.20,1.20,1.20,1.40,1.20,1.40,1.20,1.20,1.60,1.80,1.60,1.40,3.00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
Fall 12,ASIA 376 001,17601,"Huang, Shih-Shan S.",1,C5,5,1.20,1.20,1.20,1.20,1.40,1.60,1.40,1.40,1.20,1.60,1.80,1.60,1.40,3.00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
Fall 12,ASIA 399 001,17606,"Qian, Nanxiu",7,D2,11,1.44,1.33,1.44,1.22,1.33,1.44,1.33,1.22,1.22,1.44,1.56,1.56,1.33,2.22,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3
Fall 12,ASIA 401 001,10912,"Barlow, Tani",2,,,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,ASTR 100 001,14264,"Levy, Eugene H.",8,,,1.57,1.71,1.29,1.14,1.14,1.29,1.29,1.43,1.00,2.00,2.00,2.43,2.00,1.14,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
Fall 12,ASTR 201 001,10980,"Fossati, Giovanni",47,,,1.70,2.40,1.49,1.65,1.83,2.10,2.30,2.18,1.63,2.08,1.93,1.98,2.28,2.70,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,34,17
Fall 12,ASTR 202 001,17687,"Bradshaw, Stephen",31,,,1.55,1.77,1.33,1.45,1.68,1.86,1.82,1.64,1.59,1.70,1.87,2.17,1.64,2.18,22,22,21,22,22,22,22,22,22,23,23,23,22,22,23,21,10
Fall 12,ASTR 221 001,15444,"Hartigan, Patrick M.",14,,,1.79,1.93,1.29,1.64,1.71,1.64,1.64,1.71,1.43,1.86,2.07,1.79,1.85,2.14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,8,9
Fall 12,ASTR 350 001,10983,"Baring, Matthew G.",8,,,1.25,1.50,1.13,2.13,1.38,1.38,1.50,1.50,1.13,1.38,1.38,1.00,1.13,4.13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
Fall 12,ASTR 400 001,10984,"Liang, Edison P.",9,,,1.78,1.78,1.67,1.78,1.67,1.78,1.78,1.67,1.67,1.78,1.89,2.11,1.78,1.44,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,7
Fall 12,ASTR 403 001,17688,"Reiff, Patricia H.",5,,,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fall 12,ASTR 451 001,15443,"Johns-Krull, Christopher M.",4,,,1.50,1.75,1.75,1.25,1.50,1.75,2.00,1.50,1.25,1.50,2.00,1.25,1.75,3.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Fall 12,ASTR 470 001,12364,"Alexander, David",4,,,1.50,1.75,1.25,1.00,1.50,1.50,1.25,1.50,1.50,2.00,1.50,2.00,1.75,2.50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
Fall 12,ASTR 500 001,10986,"Liang, Edison P.",7,,,1.33,1.33,1.67,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.83,2.17,1.33,2.00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,3
Fall 12,BIOC 111 001,15138,"Caprette, David",15,,,1.50,1.86,1.57,1.64,1.64,1.79,1.93,1.71,1.64,1.80,1.60,1.71,1.54,2.73,14,14,14,14,14,14,14,14,14,15,15,14,13,15,15,15,3
Fall 12,BIOC 111 001,15138,"Beason Abmayr, K. Beth",15,,,1.53,1.80,1.50,1.73,1.73,1.67,1.80,1.80,1.40,1.80,1.60,1.71,1.54,2.73,15,15,14,15,15,15,15,15,15,15,15,14,13,15,15,15,3
Fall 12,BIOC 111 002,15139,"Caprette, David",15,,,1.73,1.73,1.64,1.87,1.80,1.73,1.80,1.73,1.53,1.80,2.00,1.80,2.07,2.67,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,9
Fall 12,BIOC 111 002,15139,"Beason Abmayr, K. Beth",15,,,1.53,2.07,1.47,2.13,2.07,2.00,2.13,2.07,1.80,1.80,2.00,1.80,2.07,2.67,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9
Fall 12,BIOC 111 003,15140,"Caprette, David",15,,,1.53,1.67,1.50,1.67,1.67,1.80,1.93,1.80,1.67,1.60,1.80,1.53,1.79,2.73,15,15,14,15,15,15,15,15,15,15,15,15,14,15,15,15,7
Fall 12,BIOC 111 003,15140,"Beason Abmayr, K. Beth",15,,,1.33,1.80,1.40,1.60,1.60,1.60,1.93,1.73,1.53,1.60,1.80,1.53,1.79,2.73,15,15,15,15,15,15,15,15,15,15,15,15,14,15,15,15,7
Fall 12,BIOC 111 004,15141,"Caprette, David",15,,,1.21,1.29,1.29,1.50,1.36,1.43,1.43,1.43,1.43,1.29,1.57,1.50,1.50,2.86,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4
Fall 12,BIOC 111 004,15141,"Beason Abmayr, K. Beth",15,,,1.21,1.21,1.21,1.36,1.21,1.29,1.43,1.29,1.38,1.29,1.57,1.50,1.50,2.86,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,4
Fall 12,BIOC 115 001,15142,"Burkhart, Sarah E.",5,B8,8,1.50,1.50,1.25,1.38,1.38,1.50,1.50,1.63,1.63,1.25,1.38,1.75,1.25,2.25,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
Fall 12,BIOC 115 002,17288,"Delk, Nikki A.",8,P2,8,1.00,1.29,1.00,1.00,1.14,1.14,1.14,1.00,1.29,1.29,1.29,1.29,1.00,2.43,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
Fall 12,BIOC 115 003,15143,"Nguyen, Truong H.",4,J9,7,1.50,1.83,1.33,1.50,1.83,2.00,2.00,1.83,1.50,1.83,1.67,1.67,1.83,2.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
Fall 12,BIOC 115 004,17290,"Kwiatkowski, Sam C.",8,P4,8,1.29,1.29,1.00,1.29,1.14,1.43,1.14,1.29,1.43,1.29,1.29,1.71,1.43,1.86,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
Fall 12,BIOC 115 005,15144,"Papadopoulos, Pamela C.",5,K1,8,1.00,1.13,1.00,1.00,1.13,1.13,1.25,1.13,1.00,1.00,1.13,1.50,1.00,2.25,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6
Fall 12,BIOC 115 006,17292,"da Silva, Giordano Z.",6,P5,8,1.38,1.38,1.13,1.50,1.25,1.38,1.25,1.25,1.13,1.75,2.13,2.00,2.00,2.13,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,3
Fall 12,BIOC 122 001,17825,"Caprette, David",28,C3,30,1.72,2.12,1.96,1.72,1.60,2.00,2.12,2.04,1.58,2.08,2.32,2.48,2.20,2.32,25,25,25,25,25,25,25,25,24,25,25,25,25,25,24,21,12
Fall 12,BIOC 201 001,17713,"Gustin, Michael",215,,,1.36,1.49,1.23,1.44,1.39,1.57,1.47,1.41,1.36,1.64,1.75,1.66,1.66,3.65,207,207,205,207,206,207,207,205,207,208,208,208,203,205,207,201,66
Fall 12,BIOC 211 001,15153,"Eich, Elizabeth A.",21,,,1.32,1.37,1.53,1.28,1.21,1.37,1.33,1.32,1.37,1.74,1.63,1.32,1.72,3.74,19,19,19,18,19,19,18,19,19,19,19,19,18,19,19,19,8
Fall 12,BIOC 211 001,15153,"McDowelle, Dana M.",21,,,2.69,2.69,2.67,2.60,2.60,2.67,2.67,2.60,2.60,1.74,1.63,1.32,1.72,3.74,16,16,15,15,15,15,15,15,15,19,19,19,18,19,19,19,8
Fall 12,BIOC 211 002,15154,"Eich, Elizabeth A.",22,,,1.70,1.95,2.05,1.40,1.70,1.65,1.75,1.75,1.65,2.50,2.25,1.70,2.47,3.60,20,20,19,20,20,20,20,20,20,20,20,20,19,20,20,19,5
Fall 12,BIOC 211 002,15154,"McDowelle, Dana M.",22,,,2.44,2.44,2.53,2.38,2.38,2.38,2.50,2.40,2.40,2.50,2.25,1.70,2.47,3.60,16,16,15,16,16,16,16,15,15,20,20,20,19,20,20,19,5
Fall 12,BIOC 211 003,15155,"Eich, Elizabeth A.",23,,,1.48,1.76,1.86,1.48,1.52,1.52,1.52,1.48,1.52,1.90,2.05,1.52,1.85,3.95,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,8
Fall 12,BIOC 211 003,15155,"McDowelle, Dana M.",23,,,2.33,2.39,2.33,2.39,2.33,2.28,2.33,2.33,2.39,1.90,2.05,1.52,1.85,3.95,18,18,18,18,18,18,18,18,18,21,21,21,20,21,21,21,8
Fall 12,BIOC 211 004,15156,"Eich, Elizabeth A.",23,,,1.37,1.42,1.89,1.42,1.58,1.58,1.63,1.47,1.42,1.84,1.84,1.63,1.89,3.79,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10
Fall 12,BIOC 211 004,15156,"McDowelle, Dana M.",23,,,2.14,2.14,2.07,2.14,2.14,2.14,2.14,2.14,2.14,1.84,1.84,1.63,1.89,3.79,14,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,10
Fall 12,BIOC 215 001,17832,"Beason Abmayr, K. Beth",17,,,1.29,1.36,1.36,1.36,1.29,1.36,1.29,1.36,1.36,1.31,1.38,1.44,1.38,2.19,14,14,14,14,14,14,14,14,14,16,16,16,16,16,16,15,4
Fall 12,BIOC 215 001,17832,"Caprette, David",17,,,1.25,1.25,1.17,1.25,1.25,1.25,1.25,1.25,1.25,1.31,1.38,1.44,1.38,2.19,12,12,12,12,12,12,12,12,12,16,16,16,16,16,16,15,4
Fall 12,BIOC 215 001,17832,"Eich, Elizabeth A.",17,,,1.44,1.44,1.50,1.38,1.38,1.44,1.44,1.38,1.38,1.31,1.38,1.44,1.38,2.19,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,4
Fall 12,BIOC 301 001,17833,"Olson, John S.",209,,,1.48,2.14,1.41,1.65,1.65,1.74,1.79,1.81,1.42,1.81,1.88,1.38,1.83,4.24,176,176,173,175,175,176,174,172,173,178,179,177,179,178,179,173,71
Fall 12,BIOC 301 001,17833,"Shamoo, Yousif",209,,,1.44,1.46,1.40,1.60,1.55,1.57,1.54,1.52,1.35,1.81,1.88,1.38,1.83,4.24,178,178,174,178,176,178,178,178,178,178,179,177,179,178,179,173,71
Fall 12,BIOC 310 001,15168,"Phillips, Dereth R.",34,,,1.57,1.67,1.55,1.62,1.63,1.57,1.63,1.62,1.63,1.73,1.90,1.47,1.76,3.70,30,30,29,29,30,30,30,29,30,30,30,30,29,30,30,30,8
Fall 12,BIOC 310 003,16689,"Bartel, Bonnie",3,,,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.00,1.33,2.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 12,BIOC 310 004,16690,"Beckingham, Kathleen M.",2,,,2.00,2.00,0.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,BIOC 310 005,16691,"Bennett, George N.",3,,,2.00,2.00,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.67,2.00,1.67,1.67,3.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Fall 12,BIOC 310 011,16697,"Farach-Carson, Mary C.",3,,,2.00,2.00,2.00,1.00,2.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00,1.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,BIOC 310 012,16698,"Gustin, Michael",5,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.20,1.20,1.20,1.20,3.80,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
Fall 12,BIOC 310 014,16700,"Lapotko, Dmitri",2,,,1.50,1.50,2.00,1.50,1.50,1.50,1.50,1.50,1.50,2.00,2.00,2.00,2.00,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,BIOC 310 016,16702,"Lwigale, Peter Y.",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,BIOC 310 018,16704,"Matthews, Kathleen S.",3,,,1.00,1.00,1.00,1.00,1.00,1.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,BIOC 310 019,16705,"McNew, James A.",2,,,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,2.00,2.00,1.00,2.00,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,BIOC 310 021,16707,"Nikonowicz, Edward P.",2,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,BIOC 310 022,16708,"Olson, John S.",2,,,1.50,1.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.50,1.50,2.00,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Fall 12,BIOC 310 027,16713,"Shamoo, Yousif",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,BIOC 310 028,16714,"Silberg, Jonathan J.",3,,,1.00,1.00,1.33,1.33,1.00,1.00,1.00,1.00,1.00,1.67,1.67,1.67,1.67,2.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,BIOC 310 032,17841,"Wagner, Daniel S.",4,,,1.00,1.00,1.25,1.00,1.00,1.00,1.00,1.00,1.00,1.75,1.25,1.25,1.50,4.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Fall 12,BIOC 311 001,15170,"Beason Abmayr, K. Beth",23,,,1.24,1.33,1.10,1.33,1.33,1.24,1.43,1.29,1.24,1.67,1.43,1.29,1.52,3.90,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,8
Fall 12,BIOC 311 002,15171,"Beason Abmayr, K. Beth",23,,,1.41,1.55,1.36,1.36,1.45,1.45,1.45,1.43,1.36,1.55,1.45,1.55,1.55,3.91,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,21,11
Fall 12,BIOC 313 001,15172,"Beason Abmayr, K. Beth",14,,,1.25,1.42,1.42,1.17,1.25,1.33,1.25,1.25,1.25,1.75,1.75,1.42,1.73,3.36,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12,5
Fall 12,BIOC 318 001,15174,"Caprette, David",20,,,2.00,1.93,1.93,1.71,1.79,1.79,1.79,1.93,1.43,2.50,2.07,2.00,2.14,3.07,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4
Fall 12,BIOC 331 001,15231,"Rudolf, Volker",21,C9,33,1.39,1.50,1.41,1.68,1.71,1.96,1.75,1.71,1.57,1.57,1.71,2.07,1.54,2.78,28,28,27,28,28,28,28,28,28,28,28,28,28,27,28,27,7
Fall 12,BIOC 332 001,16618,"Suh, Junghae",8,H2,20,1.60,1.75,1.45,1.65,1.65,2.00,1.90,1.68,1.85,1.65,1.75,1.95,1.79,3.45,20,20,20,20,20,20,20,19,20,20,20,20,19,20,20,20,3
Fall 12,BIOC 341 001,15182,"McNew, James A.",194,,,2.11,2.95,1.66,2.39,2.35,2.68,2.83,2.64,2.10,2.10,2.37,1.98,2.49,4.05,170,170,167,170,169,169,170,170,170,173,173,171,171,172,171,160,68
Fall 12,BIOC 364 001,17845,"Ware, Russell E.",68,,,1.38,1.38,1.25,1.44,1.42,1.39,1.39,1.41,1.30,1.48,1.94,1.86,1.45,1.33,64,64,64,63,64,64,64,64,64,64,64,64,64,64,64,61,19
Fall 12,BIOC 372 001,17846,"Novotny, Alma M.",66,,,1.31,1.45,1.26,1.34,1.34,1.37,1.38,1.38,1.31,1.45,1.45,1.50,1.43,3.28,62,62,61,62,62,62,61,61,62,62,62,62,61,61,62,61,23
Fall 12,BIOC 385 001,15658,"Caprette, David",50,O5,75,1.45,1.75,1.42,1.58,1.65,1.74,1.70,1.68,1.63,1.72,1.78,1.62,1.77,3.37,65,65,62,65,65,65,64,65,65,65,65,65,64,65,65,58,25
Fall 12,BIOC 401 001,15184,"Zhong, Weiwei",10,,,2.11,2.11,2.11,1.89,2.11,2.00,2.00,2.00,2.00,2.00,1.89,1.56,1.78,3.89,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1
Fall 12,BIOC 415 001,16107,"Caprette, David",11,,,1.70,1.70,2.20,1.60,1.80,1.80,1.78,1.80,1.60,1.80,2.00,2.00,1.90,3.30,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,3
Fall 12,BIOC 425 001,15186,"Bartel, Bonnie",8,,,1.33,1.50,1.17,1.67,1.67,1.67,1.67,1.33,1.33,1.50,1.83,1.67,1.50,3.00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,3
Fall 12,BIOC 445 001,15187,"Stern, Michael",7,,,1.29,1.29,1.29,1.29,1.29,1.14,1.14,1.29,1.14,1.29,1.29,1.00,1.29,3.57,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
Fall 12,BIOC 450 001,15890,"Tao, Yizhi J.",5,,,1.80,2.60,1.60,2.20,1.80,1.80,2.00,2.00,1.60,2.00,2.20,1.80,2.80,4.00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
Fall 12,BIOC 450 001,15890,"Stewart, Charles R.",5,,,1.60,2.20,1.80,1.80,2.20,1.60,2.00,2.20,1.80,2.00,2.20,1.80,2.80,4.00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
Fall 12,BIOC 481 001,15189,"Wensel, Theodore G.",3,,,1.50,2.50,1.50,2.00,2.00,2.50,2.50,2.00,2.50,2.67,3.00,3.00,3.00,2.00,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0
Fall 12,BIOC 525 001,15190,"Bartel, Bonnie",3,,,1.25,1.50,1.25,1.50,1.50,1.50,1.50,1.50,1.50,1.25,1.50,1.75,1.50,3.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0
Fall 12,BIOC 545 001,15199,"Stern, Michael",4,,,1.50,2.00,1.00,1.50,1.50,2.00,2.00,2.00,1.00,2.00,2.00,1.50,2.00,2.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,BIOC 551 001,15200,"Wensel, Theodore G.",11,,,1.50,1.00,1.50,1.00,1.50,1.50,1.50,1.50,1.50,2.00,2.00,2.50,2.00,4.00,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1
Fall 12,BIOC 573 001,18229,"Novotny, Alma M.",2,,,1.00,1.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.50,1.00,1.00,1.00,4.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,BIOC 575 001,15205,"Braam, Janet",11,,,1.80,1.80,1.60,1.80,2.00,2.00,1.80,1.80,1.80,2.00,2.20,2.25,1.60,2.40,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,4
Fall 12,BIOC 580 001,17993,"Segatori, Laura",5,96,28,1.62,1.85,1.42,1.50,1.58,1.62,1.81,1.69,1.54,1.73,1.92,1.73,1.81,2.92,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,7
Fall 12,BIOC 581 001,15209,"Braam, Janet",57,,,1.54,1.58,1.50,1.58,1.58,1.63,1.63,1.58,1.58,1.63,1.75,1.96,1.71,1.83,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,8,21
Fall 12,BIOC 583 001,15210,"Bennett, Matthew",9,,,1.80,1.80,1.60,1.80,1.80,2.20,2.20,2.00,2.20,2.00,2.00,1.60,2.60,4.40,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Fall 12,BIOC 583 001,15210,"Silberg, Jonathan J.",9,,,1.60,1.40,1.20,1.40,1.80,1.80,2.20,1.60,2.00,2.00,2.00,1.60,2.60,4.40,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Fall 12,BIOC 583 001,15210,"Olson, John S.",9,,,1.25,2.00,1.50,1.50,2.00,2.50,2.50,1.75,2.00,2.00,2.00,1.60,2.60,4.40,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,0
Fall 12,BIOC 585 001,17372,"Caprette, David",4,,,2.25,2.25,2.00,2.75,2.25,2.25,2.50,2.25,2.50,2.25,2.25,2.50,2.25,3.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
Fall 12,BIOC 589 001,15212,"Ma, Jianpeng",2,G0,19,2.33,2.07,2.53,2.27,2.00,2.53,2.27,2.20,1.73,2.60,2.93,3.00,2.53,1.67,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,6
Fall 12,BIOC 593 001,15215,"Braam, Janet",7,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.25,1.00,1.50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,3
Fall 12,BIOC 593 001,15215,"Bartel, Bonnie",7,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.25,1.00,1.50,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,0,3
Fall 12,BIOC 599 001,15217,"Braam, Janet",13,,,1.57,1.57,1.71,1.57,1.57,1.57,1.57,1.57,1.57,2.00,1.88,1.75,1.88,3.50,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,1,8
Fall 12,BIOC 599 001,15217,"Purugganan, Mary M.",13,,,1.63,1.75,1.86,1.63,1.63,1.63,1.75,1.63,1.63,2.00,1.88,1.75,1.88,3.50,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,1,8
Fall 12,BIOC 701 001,15218,"Braam, Janet",9,,,1.60,1.40,1.60,1.40,1.40,1.40,1.40,1.40,1.40,1.60,1.80,1.20,1.60,3.80,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5
